Employee_ID,Employee_Name,Gender,Age,Department,Job_Role,Location,Employment_Type,Joining_Date,Exit_Date,Years_at_Company,Total_Work_Experience,Education_Level,Salary,Performance_Rating,Job_Satisfaction,Work_Life_Balance,Monthly_Hours,Overtime_Hours,Attendance_Percentage,Projects_Completed,Training_Hours,Promotions,Sick_Days,Manager_Rating,Employee_Engagement,Attrition,Attrition_Reason,Remote_Work,Active_Employee,Exited_Employee
EMP08631,Employee_08631,Male,27,Finance,Financial Analyst,Delhi,Full-Time,2014-04-02,2019-07-02 00:00:00,12.3,14.9,Bachelor's,1518687,4,3.0,4,197,33,93.9,1,27.0,5,9,3.0,4,No,Not Applicable,No,1,0
EMP08632,Employee_08632,Female,27,IT,Software Engineer,Chennai,Full-Time,2014-08-03,2026-04-09 00:00:00,12.0,17.3,Bachelor's,1937520,4,2.0,2,164,26,98.0,7,32.0,3,5,4.0,2,Yes,Compensation,Yes,0,1
EMP08633,Employee_08633,Male,21,Operations,Operations Executive,Pune,Full-Time,2022-10-15,2026-07-31 00:00:00,3.8,9.8,Master's,1205447,4,3.0,5,199,20,94.6,7,20.0,1,6,5.0,4,No,Not Applicable,Yes,1,0
EMP08634,Employee_08634,Female,37,HR,Recruiter,Kolkata,Full-Time,2015-01-21,2022-10-21 00:00:00,11.5,13.9,Master's,1623648,4,3.0,2,174,11,98.3,9,53.0,1,7,4.0,3,No,Not Applicable,No,1,0
EMP08635,Employee_08635,Male,29,Sales,Account Manager,Hyderabad,Full-Time,2025-09-08,2026-07-31 00:00:00,0.9,0.9,Bachelor's,1002647,4,1.0,3,186,5,95.0,2,54.0,0,5,4.0,2,No,Not Applicable,No,1,0
EMP08636,Employee_08636,Male,36,Finance,Accountant,Delhi,Full-Time,2017-12-13,2020-03-13 00:00:00,8.6,9.0,Bachelor's,1530948,4,4.0,3,162,8,95.6,4,44.0,2,6,4.0,4,No,Not Applicable,Yes,1,0
EMP08637,Employee_08637,Female,35,IT,IT Manager,Delhi,Full-Time,2022-03-07,2025-09-07 00:00:00,4.4,10.8,Bachelor's,1717422,4,4.0,4,187,14,93.9,6,30.0,0,6,4.0,4,No,Not Applicable,No,1,0
EMP08638,Employee_08638,Male,38,HR,HR Executive,Ahmedabad,Contract,2019-04-14,2024-01-14 00:00:00,7.3,9.2,Bachelor's,1405904,4,5.0,4,199,20,94.6,7,49.0,0,9,4.0,5,No,Not Applicable,No,1,0
EMP08639,Employee_08639,Male,24,Sales,Sales Executive,Kolkata,Full-Time,2017-10-13,2022-10-13 00:00:00,8.8,7.8,Bachelor's,953891,3,4.0,3,119,16,93.7,4,46.0,2,3,4.0,3,No,Not Applicable,No,1,0
EMP08640,Employee_08640,Female,23,IT,IT Manager,Mumbai,Full-Time,2021-02-08,2026-07-31 00:00:00,5.5,8.5,Bachelor's,1265942,3,2.0,3,140,0,99.3,3,25.0,1,4,2.0,2,No,Not Applicable,No,1,0
EMP08641,Employee_08641,Male,27,Operations,Operations Analyst,Delhi,Contract,2025-01-04,2026-07-31 00:00:00,1.6,3.9,MBA,852961,4,3.0,5,157,8,97.7,8,20.0,0,3,4.0,4,No,Not Applicable,Yes,1,0
EMP08642,Employee_08642,Female,21,IT,DevOps Engineer,Mumbai,Full-Time,2025-06-12,2026-07-31 00:00:00,1.1,2.3,MBA,1197438,5,4.0,4,146,18,94.1,8,37.0,0,3,5.0,4,No,Not Applicable,No,1,0
EMP08643,Employee_08643,Male,35,IT,Data Analyst,Pune,Contract,2025-07-23,2026-07-31 00:00:00,1.0,6.3,Bachelor's,1488218,4,3.0,2,170,0,94.4,6,29.0,0,8,4.0,4,No,Not Applicable,Yes,1,0
EMP08644,Employee_08644,Male,39,HR,HR Executive,Hyderabad,Full-Time,2019-02-25,2022-05-25 00:00:00,7.4,11.6,Bachelor's,1546427,4,5.0,2,185,19,96.2,11,24.0,2,10,4.0,5,No,Not Applicable,Yes,1,0
EMP08645,Employee_08645,Female,28,Finance,Financial Analyst,Kolkata,Full-Time,2025-03-07,2026-07-31 00:00:00,1.4,3.0,Bachelor's,1003611,4,3.0,4,206,24,98.2,7,25.0,0,1,4.0,4,No,Not Applicable,No,1,0
EMP08646,Employee_08646,Male,34,Sales,Business Development Executive,Kolkata,Full-Time,2016-04-30,2022-01-30 00:00:00,10.3,9.9,Bachelor's,1494143,5,2.0,3,149,0,90.7,3,35.0,2,6,5.0,3,No,Not Applicable,Yes,1,0
EMP08647,Employee_08647,Male,27,Sales,Sales Executive,Delhi,Full-Time,2025-07-06,2026-07-31 00:00:00,1.1,3.7,Master's,1203994,5,3.0,3,211,31,92.4,8,44.0,0,6,5.0,4,No,Not Applicable,No,1,0
EMP08648,Employee_08648,Male,45,Sales,Business Development Executive,Ahmedabad,Full-Time,2023-06-26,2026-07-31 00:00:00,3.1,2.3,Bachelor's,1035035,3,5.0,3,159,2,94.7,2,44.0,0,2,2.0,3,No,Not Applicable,No,1,0
EMP08649,Employee_08649,Female,40,HR,Recruiter,Chennai,Full-Time,2022-04-04,2025-07-09 00:00:00,4.3,2.1,Master's,1045134,3,1.0,4,165,17,99.0,5,31.0,0,4,3.0,2,Yes,Better Opportunity,Yes,0,1
EMP08650,Employee_08650,Female,34,HR,Talent Acquisition Specialist,Hyderabad,Full-Time,2018-07-22,2020-01-22 00:00:00,8.0,8.0,Bachelor's,1417858,4,2.0,4,169,16,97.9,5,43.0,5,3,4.0,2,No,Not Applicable,No,1,0
EMP08651,Employee_08651,Female,31,HR,HR Analyst,Kolkata,Full-Time,2024-09-20,2026-07-31 00:00:00,1.9,0.5,Bachelor's,790688,4,3.0,4,187,16,95.5,4,26.0,0,3,4.0,4,No,Not Applicable,Yes,1,0
EMP08652,Employee_08652,Male,28,Finance,Auditor,Ahmedabad,Full-Time,2016-01-05,2019-01-05 00:00:00,10.6,11.3,MBA,1470695,3,4.0,3,172,14,93.3,4,35.0,1,4,3.0,4,No,Not Applicable,Yes,1,0
EMP08653,Employee_08653,Male,38,IT,DevOps Engineer,Hyderabad,Full-Time,2014-09-21,2018-12-21 00:00:00,11.9,7.7,Bachelor's,1483546,3,3.0,3,184,22,90.0,1,34.0,1,6,3.0,3,No,Not Applicable,Yes,1,0
EMP08654,Employee_08654,Male,37,HR,Recruiter,Bengaluru,Full-Time,2019-02-22,2024-08-22 00:00:00,7.4,8.4,Master's,1320652,2,4.0,3,138,8,93.5,6,32.0,1,12,3.0,3,No,Not Applicable,Yes,1,0
EMP08655,Employee_08655,Female,32,IT,Data Analyst,Mumbai,Full-Time,2023-08-27,2026-07-31 00:00:00,2.9,3.5,Master's,1388682,4,4.0,1,180,20,91.4,8,34.0,1,3,3.0,3,No,Not Applicable,No,1,0
EMP08656,Employee_08656,Male,32,Sales,Sales Executive,Chennai,Full-Time,2016-02-19,2023-02-19 00:00:00,10.4,13.4,Bachelor's,1687323,4,4.0,3,164,9,93.2,4,43.0,4,8,4.0,4,No,Not Applicable,No,1,0
EMP08657,Employee_08657,Female,33,IT,Data Analyst,Kolkata,Full-Time,2016-01-19,2017-04-19 00:00:00,10.5,14.8,Bachelor's,1721082,4,4.0,2,156,11,87.6,7,30.0,1,4,4.0,3,No,Not Applicable,Yes,1,0
EMP08658,Employee_08658,Female,34,Finance,Auditor,Delhi,Contract,2020-02-23,2020-09-28 00:00:00,6.4,8.9,Bachelor's,1570797,3,3.0,2,192,19,93.0,3,50.0,3,2,3.0,4,Yes,Work-Life Balance,No,0,1
EMP08659,Employee_08659,Female,48,Operations,Process Associate,Chennai,Full-Time,2014-09-30,2017-03-30 00:00:00,11.8,17.4,Bachelor's,2356173,3,4.0,3,171,13,97.0,5,37.0,5,3,4.0,3,No,Not Applicable,No,1,0
EMP08660,Employee_08660,Female,38,IT,System Administrator,Hyderabad,Full-Time,2018-04-18,2025-10-06 00:00:00,8.3,12.5,Bachelor's,1831730,4,3.0,2,181,18,91.4,8,36.0,2,7,4.0,4,Yes,Better Opportunity,Yes,0,1
EMP08661,Employee_08661,Female,34,Operations,Operations Analyst,Kolkata,Full-Time,2018-10-12,2022-07-12 00:00:00,7.8,5.7,Bachelor's,1009039,3,2.0,5,144,0,99.3,5,43.0,1,4,3.0,2,No,Not Applicable,Yes,1,0
EMP08662,Employee_08662,Male,21,Sales,Sales Analyst,Hyderabad,Full-Time,2015-03-01,2019-03-01 00:00:00,11.4,11.2,Bachelor's,1018194,3,3.0,4,184,8,96.2,3,31.0,2,4,4.0,4,No,Not Applicable,No,1,0
EMP08663,Employee_08663,Male,36,Sales,Business Development Executive,Bengaluru,Full-Time,2022-03-03,2026-07-31 00:00:00,4.4,8.3,Bachelor's,1333529,4,4.0,3,178,12,93.9,5,44.0,0,6,5.0,5,No,Not Applicable,Yes,1,0
EMP08664,Employee_08664,Female,36,Sales,Sales Executive,Hyderabad,Full-Time,2015-09-17,2022-03-17 00:00:00,10.9,18.0,Bachelor's,1958776,5,4.0,2,185,17,94.2,6,52.0,3,3,4.0,3,No,Not Applicable,No,1,0
EMP08665,Employee_08665,Male,35,IT,System Administrator,Bengaluru,Full-Time,2015-01-05,2022-10-05 00:00:00,11.6,17.3,MBA,2129130,4,4.0,4,138,13,97.1,4,16.0,2,6,4.0,4,No,Not Applicable,No,1,0
EMP08666,Employee_08666,Female,25,IT,IT Manager,Delhi,Full-Time,2017-11-22,2018-11-22 00:00:00,8.7,12.5,Master's,1481200,4,5.0,3,151,3,97.9,6,60.0,1,5,3.0,4,No,Not Applicable,Yes,1,0
EMP08667,Employee_08667,Female,27,Marketing,Digital Marketing Specialist,Delhi,Contract,2024-08-24,2026-07-31 00:00:00,1.9,7.4,Bachelor's,982449,3,5.0,5,178,0,90.8,2,39.0,0,1,5.0,4,No,Not Applicable,Yes,1,0
EMP08668,Employee_08668,Female,40,IT,DevOps Engineer,Bengaluru,Full-Time,2022-06-12,2025-12-12 00:00:00,4.1,6.1,Bachelor's,1745509,4,2.0,5,159,25,96.3,5,35.0,2,4,4.0,5,No,Not Applicable,Yes,1,0
EMP08669,Employee_08669,Female,32,Finance,Finance Manager,Kolkata,Full-Time,2023-11-07,2026-07-31 00:00:00,2.7,9.3,Bachelor's,1466597,4,5.0,4,149,7,91.4,9,50.0,1,3,4.0,4,No,Not Applicable,Yes,1,0
EMP08670,Employee_08670,Male,32,IT,Data Analyst,Hyderabad,Full-Time,2014-07-31,2019-07-31 00:00:00,12.0,14.3,Bachelor's,1666329,3,2.0,3,175,14,95.8,6,21.0,4,3,3.0,3,No,Not Applicable,Yes,1,0
EMP08671,Employee_08671,Male,32,IT,DevOps Engineer,Hyderabad,Full-Time,2020-03-18,2026-06-18 00:00:00,6.4,14.6,Bachelor's,1757412,4,5.0,2,195,30,90.5,5,36.0,2,8,4.0,4,No,Not Applicable,Yes,1,0
EMP08672,Employee_08672,Female,33,Sales,Sales Manager,Kolkata,Full-Time,2024-02-25,2026-07-31 00:00:00,2.4,6.6,Bachelor's,1012628,2,4.0,3,134,28,90.0,4,59.0,0,8,1.0,3,No,Not Applicable,Yes,1,0
EMP08673,Employee_08673,Female,29,Finance,Senior Accountant,Mumbai,Full-Time,2017-03-31,2018-12-31 00:00:00,9.3,8.2,Bachelor's,1346034,2,4.0,5,188,6,95.0,2,21.0,1,1,1.0,4,No,Not Applicable,No,1,0
EMP08674,Employee_08674,Male,39,Sales,Sales Analyst,Mumbai,Full-Time,2024-05-29,2026-05-29 00:00:00,2.2,3.4,Bachelor's,1433752,4,3.0,3,175,27,89.5,3,46.0,0,5,4.0,4,No,Not Applicable,Yes,1,0
EMP08675,Employee_08675,Female,35,Marketing,Marketing Manager,Chennai,Full-Time,2025-08-02,2026-07-31 00:00:00,1.0,4.0,MBA,1180805,4,5.0,1,191,17,95.6,8,47.0,0,1,4.0,3,No,Not Applicable,No,1,0
EMP08676,Employee_08676,Female,41,HR,HR Manager,Chennai,Full-Time,2021-08-15,2026-02-15 00:00:00,5.0,5.9,Bachelor's,1394364,3,4.0,5,178,0,100.0,2,42.0,1,8,5.0,4,No,Not Applicable,No,1,0
EMP08677,Employee_08677,Male,35,IT,Software Engineer,Mumbai,Full-Time,2017-11-18,2023-08-18 00:00:00,8.7,13.8,Bachelor's,1954777,3,4.0,4,142,6,94.4,7,18.0,1,5,3.0,4,No,Not Applicable,Yes,1,0
EMP08678,Employee_08678,Male,36,Sales,Account Manager,Kolkata,Full-Time,2022-12-21,2024-08-06 00:00:00,3.6,9.2,Bachelor's,1474395,1,4.0,3,179,2,96.3,3,25.0,4,3,1.0,1,Yes,Career Growth,Yes,0,1
EMP08679,Employee_08679,Male,31,Sales,Business Development Executive,Pune,Full-Time,2015-06-11,2016-07-30 00:00:00,11.1,16.4,Master's,1647952,3,2.0,3,207,23,93.2,7,39.0,1,3,3.0,3,Yes,Career Growth,Yes,0,1
EMP08680,Employee_08680,Male,31,IT,Software Engineer,Hyderabad,Full-Time,2023-02-27,2026-07-31 00:00:00,3.4,0.5,Bachelor's,1210722,3,4.0,3,159,16,98.9,4,40.0,1,4,3.0,4,No,Not Applicable,Yes,1,0
EMP08681,Employee_08681,Male,32,Finance,Finance Manager,Kolkata,Full-Time,2014-08-04,2021-11-04 00:00:00,12.0,16.3,Bachelor's,1614008,4,2.0,2,153,24,94.0,7,32.0,2,4,3.0,2,No,Not Applicable,No,1,0
EMP08682,Employee_08682,Male,30,Finance,Auditor,Ahmedabad,Contract,2018-12-08,2020-06-08 00:00:00,7.6,11.1,Bachelor's,1604539,4,4.0,4,176,10,98.3,6,41.0,3,6,3.0,4,No,Not Applicable,Yes,1,0
EMP08683,Employee_08683,Female,33,Marketing,SEO Specialist,Bengaluru,Full-Time,2018-02-19,2020-11-19 00:00:00,8.4,15.0,Master's,1401121,1,4.0,2,188,20,96.3,5,29.0,3,4,1.0,2,No,Not Applicable,Yes,1,0
EMP08684,Employee_08684,Male,39,Marketing,Marketing Manager,Kolkata,Full-Time,2022-02-09,2025-02-09 00:00:00,4.5,10.6,Master's,1675165,5,4.0,3,158,0,92.2,3,8.0,1,6,4.0,4,No,Not Applicable,Yes,1,0
EMP08685,Employee_08685,Non-Binary,39,Sales,Account Manager,Delhi,Full-Time,2024-02-14,2026-07-31 00:00:00,2.5,4.9,PhD,1344942,3,3.0,3,165,8,97.1,7,29.0,0,2,4.0,3,No,Not Applicable,Yes,1,0
EMP08686,Employee_08686,Male,32,Operations,Operations Manager,Ahmedabad,Contract,2024-10-16,2026-07-31 00:00:00,1.8,3.5,Bachelor's,1053319,4,1.0,4,160,14,90.3,7,51.0,0,4,5.0,4,No,Not Applicable,No,1,0
EMP08687,Employee_08687,Male,29,Finance,Auditor,Delhi,Contract,2024-07-12,2026-07-31 00:00:00,2.1,5.8,Master's,1093018,4,3.0,3,174,11,98.8,7,34.0,0,4,4.0,2,No,Not Applicable,No,1,0
EMP08688,Employee_08688,Female,39,Marketing,SEO Specialist,Pune,Full-Time,2017-08-12,2024-08-12 00:00:00,9.0,5.8,Bachelor's,1610355,4,3.0,4,133,14,99.2,4,50.0,3,7,4.0,4,No,Not Applicable,Yes,1,0
EMP08689,Employee_08689,Male,39,Sales,Business Development Executive,Delhi,Full-Time,2021-08-23,2022-11-23 00:00:00,4.9,4.8,MBA,1482661,4,5.0,3,179,9,92.0,4,56.0,2,7,4.0,4,No,Not Applicable,Yes,1,0
EMP08690,Employee_08690,Female,29,Operations,Operations Analyst,Hyderabad,Part-Time,2017-11-29,2020-05-29 00:00:00,8.7,6.8,Bachelor's,1084026,3,3.0,3,202,13,90.2,7,41.0,1,2,2.0,3,No,Not Applicable,Yes,1,0
EMP08691,Employee_08691,Female,39,IT,IT Manager,Pune,Full-Time,2020-06-01,2024-03-01 00:00:00,6.2,14.6,Master's,2038915,5,3.0,3,145,3,94.3,8,50.0,2,4,5.0,3,No,Not Applicable,No,1,0
EMP08692,Employee_08692,Female,30,Sales,Business Development Executive,Kolkata,Full-Time,2014-12-23,2018-12-23 00:00:00,11.6,21.0,Master's,1543939,3,2.0,4,161,1,94.2,9,41.0,1,7,4.0,3,No,Not Applicable,No,1,0
EMP08693,Employee_08693,Male,37,Marketing,Marketing Executive,Chennai,Full-Time,2022-04-23,2026-07-31 00:00:00,4.3,6.1,Master's,1297826,4,5.0,4,170,0,90.0,3,23.0,2,5,4.0,3,No,Not Applicable,No,1,0
EMP08694,Employee_08694,Male,33,Sales,Business Development Executive,Bengaluru,Part-Time,2016-01-29,2022-07-29 00:00:00,10.5,14.2,Bachelor's,1684555,4,2.0,3,159,15,90.2,1,51.0,2,6,3.0,3,No,Not Applicable,No,1,0
EMP08695,Employee_08695,Female,21,IT,QA Engineer,Pune,Contract,2014-03-19,2021-12-19 00:00:00,12.4,16.3,Bachelor's,1632445,4,3.0,2,191,15,99.6,6,17.0,6,3,4.0,4,No,Not Applicable,No,1,0
EMP08696,Employee_08696,Male,28,Marketing,Marketing Analyst,Kolkata,Full-Time,2018-04-19,2019-04-19 00:00:00,8.3,12.9,MBA,1407732,4,5.0,4,165,0,90.3,4,38.0,3,5,5.0,5,No,Not Applicable,Yes,1,0
EMP08697,Employee_08697,Male,23,Sales,Business Development Executive,Hyderabad,Full-Time,2016-04-25,2018-07-25 00:00:00,10.3,10.6,Bachelor's,1230749,4,3.0,4,178,0,98.3,5,50.0,4,6,4.0,3,No,Not Applicable,Yes,1,0
EMP08698,Employee_08698,Male,25,HR,Recruiter,Mumbai,Full-Time,2019-07-26,2023-01-26 00:00:00,7.0,8.6,Master's,988240,4,3.0,5,158,6,96.2,5,45.0,1,5,3.0,3,No,Not Applicable,Yes,1,0
EMP08699,Employee_08699,Female,33,IT,System Administrator,Bengaluru,Full-Time,2022-11-03,2026-07-31 00:00:00,3.7,4.3,MBA,1414621,4,4.0,4,184,20,89.8,6,31.0,1,8,4.0,4,No,Not Applicable,No,1,0
EMP08700,Employee_08700,Female,26,IT,IT Manager,Ahmedabad,Full-Time,2025-10-22,2026-07-31 00:00:00,0.8,1.5,Master's,1099528,3,3.0,4,154,0,93.9,1,29.0,1,5,3.0,4,No,Not Applicable,Yes,1,0
EMP08701,Employee_08701,Male,31,IT,Software Engineer,Hyderabad,Full-Time,2014-04-25,2020-07-25 00:00:00,12.3,9.4,Bachelor's,1643711,4,5.0,2,209,11,91.5,1,51.0,3,3,5.0,4,No,Not Applicable,Yes,1,0
EMP08702,Employee_08702,Male,22,HR,Recruiter,Delhi,Full-Time,2014-04-20,2021-10-20 00:00:00,12.3,14.1,Bachelor's,1146643,3,2.0,5,168,18,94.0,7,49.0,2,5,3.0,4,No,Not Applicable,Yes,1,0
EMP08703,Employee_08703,Male,25,Operations,Operations Executive,Chennai,Full-Time,2025-11-06,2026-07-31 00:00:00,0.7,1.4,Bachelor's,703610,3,5.0,5,157,35,100.0,5,39.0,0,6,3.0,4,No,Not Applicable,Yes,1,0
EMP08704,Employee_08704,Male,31,Sales,Sales Manager,Kolkata,Full-Time,2021-01-15,2023-01-15 00:00:00,5.5,8.1,Bachelor's,1142409,4,5.0,3,228,13,96.3,5,44.0,1,7,4.0,3,No,Not Applicable,Yes,1,0
EMP08705,Employee_08705,Male,51,Finance,Finance Manager,Chennai,Full-Time,2020-05-13,2023-08-13 00:00:00,6.2,10.0,Bachelor's,2115470,3,4.0,4,199,27,98.1,5,37.0,3,4,2.0,3,No,Not Applicable,No,1,0
EMP08706,Employee_08706,Male,31,Finance,Finance Manager,Pune,Contract,2020-07-29,2025-01-29 00:00:00,6.0,8.3,Bachelor's,1471478,5,4.0,3,199,21,93.8,8,29.0,2,3,5.0,4,No,Not Applicable,No,1,0
EMP08707,Employee_08707,Male,34,Sales,Account Manager,Hyderabad,Full-Time,2022-12-31,2026-07-31 00:00:00,3.6,9.5,Master's,1397817,4,3.0,4,176,39,92.5,7,47.0,0,8,4.0,4,No,Not Applicable,No,1,0
EMP08708,Employee_08708,Female,40,Operations,Supply Chain Analyst,Chennai,Contract,2019-02-12,2025-02-12 00:00:00,7.5,6.6,Bachelor's,1416484,5,3.0,3,190,13,94.4,6,58.0,2,8,5.0,3,No,Not Applicable,No,1,0
EMP08709,Employee_08709,Female,45,Sales,Sales Analyst,Ahmedabad,Full-Time,2023-04-28,2026-07-31 00:00:00,3.3,2.7,Master's,1255431,2,4.0,2,164,18,95.5,6,30.0,1,2,1.0,3,No,Not Applicable,No,1,0
EMP08710,Employee_08710,Female,30,Sales,Sales Executive,Bengaluru,Full-Time,2020-11-20,2024-02-15 00:00:00,5.7,12.8,Master's,1406322,4,3.0,1,131,0,95.1,10,32.0,2,10,4.0,2,Yes,Better Opportunity,Yes,0,1
EMP08711,Employee_08711,Male,41,Finance,Senior Accountant,Chennai,Full-Time,2015-06-12,2016-12-12 00:00:00,11.1,14.3,MBA,2110879,5,4.0,1,176,9,88.0,10,34.0,3,2,4.0,3,No,Not Applicable,Yes,1,0
EMP08712,Employee_08712,Female,21,IT,Software Engineer,Mumbai,Full-Time,2024-08-13,2026-07-31 00:00:00,2.0,10.3,Master's,1021155,1,2.0,4,200,23,97.5,1,23.0,0,7,1.0,2,No,Not Applicable,No,1,0
EMP08713,Employee_08713,Female,32,IT,DevOps Engineer,Chennai,Full-Time,2021-05-04,2024-05-04 00:00:00,5.2,2.5,Master's,1233137,4,3.0,4,194,37,91.4,7,41.0,0,4,4.0,4,No,Not Applicable,Yes,1,0
EMP08714,Employee_08714,Female,29,Marketing,Marketing Manager,Ahmedabad,Full-Time,2015-08-19,2019-11-19 00:00:00,10.9,11.9,Bachelor's,1360150,3,3.0,2,156,6,93.8,1,15.0,2,5,3.0,3,No,Not Applicable,No,1,0
EMP08715,Employee_08715,Male,29,Operations,Supply Chain Analyst,Chennai,Full-Time,2014-12-26,2020-06-26 00:00:00,11.6,19.5,MBA,1469239,3,4.0,3,179,29,94.4,1,15.0,3,15,3.0,3,No,Not Applicable,No,1,0
EMP08716,Employee_08716,Female,42,Marketing,SEO Specialist,Chennai,Full-Time,2024-01-08,2026-07-31 00:00:00,2.6,7.5,Bachelor's,1500693,4,3.0,3,169,25,92.4,7,35.0,0,8,5.0,3,No,Not Applicable,Yes,1,0
EMP08717,Employee_08717,Female,24,Marketing,Marketing Analyst,Bengaluru,Contract,2022-01-06,2026-07-31 00:00:00,4.6,9.0,Diploma,1029283,4,5.0,3,216,21,92.8,4,37.0,1,12,4.0,4,No,Not Applicable,Yes,1,0
EMP08718,Employee_08718,Female,25,IT,System Administrator,Delhi,Full-Time,2016-08-11,2017-11-11 00:00:00,10.0,13.5,Bachelor's,1780549,5,4.0,3,174,7,95.8,4,42.0,4,8,5.0,4,No,Not Applicable,No,1,0
EMP08719,Employee_08719,Male,37,HR,HR Executive,Delhi,Full-Time,2018-06-19,2020-12-19 00:00:00,8.1,8.7,Bachelor's,1566594,4,2.0,5,165,0,85.6,6,54.0,1,3,5.0,4,No,Not Applicable,No,1,0
EMP08720,Employee_08720,Male,34,Sales,Sales Manager,Pune,Contract,2015-06-11,2019-03-11 00:00:00,11.1,12.5,Bachelor's,1379966,4,3.0,5,209,24,95.0,3,31.0,3,4,4.0,5,No,Not Applicable,Yes,1,0
EMP08721,Employee_08721,Non-Binary,27,Finance,Finance Manager,Hyderabad,Full-Time,2017-12-04,2021-12-04 00:00:00,8.7,15.7,Bachelor's,1586801,4,5.0,1,161,10,97.2,6,38.0,3,8,4.0,3,No,Not Applicable,Yes,1,0
EMP08722,Employee_08722,Male,30,IT,IT Manager,Ahmedabad,Full-Time,2024-10-24,2026-07-31 00:00:00,1.8,5.2,Bachelor's,1262311,3,3.0,3,177,16,99.8,3,26.0,1,6,2.0,5,No,Not Applicable,No,1,0
EMP08723,Employee_08723,Female,28,IT,DevOps Engineer,Delhi,Full-Time,2022-09-06,2026-07-31 00:00:00,3.9,9.5,Bachelor's,1262913,3,4.0,5,223,19,90.1,6,43.0,1,9,4.0,4,No,Not Applicable,No,1,0
EMP08724,Employee_08724,Male,29,IT,IT Manager,Hyderabad,Full-Time,2021-01-09,2026-07-31 00:00:00,5.6,7.9,PhD,1457458,4,4.0,4,174,2,95.3,3,37.0,1,4,4.0,4,No,Not Applicable,Yes,1,0
EMP08725,Employee_08725,Male,21,Sales,Sales Analyst,Pune,Contract,2021-10-25,2022-10-25 00:00:00,4.8,8.1,Bachelor's,1226420,5,3.0,4,190,6,98.2,7,47.0,2,4,4.0,3,No,Not Applicable,Yes,1,0
EMP08726,Employee_08726,Female,31,Operations,Supply Chain Analyst,Hyderabad,Full-Time,2019-01-08,2021-04-08 00:00:00,7.6,5.5,Bachelor's,974338,3,4.0,3,149,15,91.9,6,50.0,1,6,3.0,3,No,Not Applicable,Yes,1,0
EMP08727,Employee_08727,Male,51,Sales,Account Manager,Hyderabad,Full-Time,2019-12-23,2023-06-23 00:00:00,6.6,12.9,Master's,2124267,4,4.0,4,178,26,91.0,6,30.0,0,4,4.0,4,No,Not Applicable,Yes,1,0
EMP08728,Employee_08728,Female,26,Finance,Auditor,Pune,Full-Time,2024-01-05,2026-07-31 00:00:00,2.6,9.5,Master's,1462318,5,3.0,4,179,4,94.8,5,32.0,3,7,4.0,4,No,Not Applicable,No,1,0
EMP08729,Employee_08729,Female,29,IT,Software Engineer,Ahmedabad,Full-Time,2014-07-18,2019-07-18 00:00:00,12.0,10.0,Bachelor's,1374410,3,3.0,5,152,10,94.2,5,16.0,2,4,3.0,4,No,Not Applicable,No,1,0
EMP08730,Employee_08730,Male,33,Sales,Sales Analyst,Delhi,Full-Time,2022-04-10,2026-07-31 00:00:00,4.3,3.7,Master's,1150710,4,3.0,1,160,19,91.7,3,56.0,0,7,4.0,3,No,Not Applicable,No,1,0
EMP08731,Employee_08731,Female,21,Sales,Sales Manager,Hyderabad,Full-Time,2017-03-01,2024-09-01 00:00:00,9.4,6.0,Master's,892995,3,2.0,3,197,17,97.3,7,38.0,2,5,3.0,2,No,Not Applicable,No,1,0
EMP08732,Employee_08732,Male,35,Operations,Operations Analyst,Mumbai,Contract,2014-01-26,2015-10-26 00:00:00,12.5,15.6,Bachelor's,1946083,5,2.0,3,115,22,98.0,9,26.0,3,1,5.0,3,No,Not Applicable,Yes,1,0
EMP08733,Employee_08733,Male,23,IT,DevOps Engineer,Hyderabad,Full-Time,2021-05-16,2023-05-16 00:00:00,5.2,6.8,Master's,1498391,4,4.0,4,153,0,90.1,8,43.0,2,4,4.0,5,No,Not Applicable,Yes,1,0
EMP08734,Employee_08734,Female,28,IT,Software Engineer,Mumbai,Part-Time,2020-08-15,2023-11-15 00:00:00,6.0,15.8,MBA,1823929,5,3.0,3,132,19,94.4,1,39.0,0,5,5.0,4,No,Not Applicable,No,1,0
EMP08735,Employee_08735,Female,44,Marketing,Digital Marketing Specialist,Pune,Full-Time,2018-01-12,2022-07-12 00:00:00,8.5,10.6,Master's,1576190,3,2.0,2,171,0,92.5,2,21.0,1,8,4.0,2,No,Not Applicable,No,1,0
EMP08736,Employee_08736,Female,22,Marketing,Marketing Analyst,Bengaluru,Full-Time,2020-05-18,2026-02-18 00:00:00,6.2,10.2,Master's,1207749,2,3.0,4,165,14,96.0,5,13.0,2,5,4.0,3,No,Not Applicable,No,1,0
EMP08737,Employee_08737,Female,36,Sales,Sales Executive,Chennai,Full-Time,2015-04-11,2021-04-11 00:00:00,11.3,20.0,Diploma,1891509,3,4.0,3,173,13,98.8,3,8.0,6,8,4.0,3,No,Not Applicable,No,1,0
EMP08738,Employee_08738,Male,36,Operations,Operations Executive,Mumbai,Full-Time,2022-06-01,2026-07-31 00:00:00,4.2,1.1,Bachelor's,1061238,4,5.0,5,149,11,93.6,8,41.0,1,4,4.0,5,No,Not Applicable,Yes,1,0
